Job Title,Status,Gender,Annual Salary Bin,
Transit Operator,P,male,40-59,
Transit Operator,P,female,40-59,
Special Nurse,P,female,40-59,
Clerk,P,female,0-39,
Hospital Eligibility Worker,P,female,40-59,
Protective Services Worker,P,female,40-59,
Transit Operator,P,male,40-59,
Licensed Vocational Nurse,P,female,40-59,
Transit Operator,P,male,40-59,
Porter,P,male,0-39,
Police Officer 3,P,male,40-59,
Deputy Sheriff,P,male,40-59,
Clerk,P,male,0-39,
Special Nurse,P,female,40-59,
Parking Control Officer,P,female,40-59,
Transit Operator,P,male,0-39,
Transit Operator,P,male,40-59,
Licensed Vocational Nurse,P,female,40-59,
Special Nurse,P,male,40-59,
Health Worker 2,P,female,0-39,
Junior Clerk,P,male,40-59,
General Laborer,P,male,40-59,
Special Nurse,P,female,40-59,
Protective Services Worker,P,male,40-59,
Senior Clerk,P,female,40-59,
Transit Operator,P,female,40-59,
Library Page,P,female,0-39,
General Laborer,P,male,40-59,
Special Nurse,P,female,40-59,
General Laborer,F,male,0-39,
Special Nurse,P,male,40-59,
Senior Physician Specialist,P,male,40-59,
Special Nurse,P,female,40-59,
Senior Clerk,P,male,0-39,
Special Nurse,P,male,40-59,
Transit Operator,P,male,0-39,
Protective Services Worker,P,male,40-59,
General Laborer,P,male,40-59,
Special Nurse,P,female,40-59,
Transit Supervisor,P,female,40-59,
Senior Account Clerk,P,female,40-59,
Public SafetyComm Disp,P,female,40-59,
Special Nurse,P,female,40-59,
Automotive Mechanic,P,male,40-59,
Publ Svc Aide-Asst to Prof,F,male,0-39,
Transit Operator,P,female,40-59,
Parking Control Officer,P,male,40-59,
Library Page,P,male,0-39,
Public Svc Aide-Public Works,F,male,0-39,
Transit Operator,P,female,40-59,
Nurse Practitioner,P,female,40-59,
Transit Operator,P,female,40-59,
Transit Operator,P,male,40-59,
Food Service Worker,P,female,40-59,
PS Aide to Prof,F,male,40-59,
Special Nurse,P,female,40-59,
Transit Supervisor,P,male,40-59,
Public Svc Aide-Public Works,F,male,0-39,
Protective Services Worker,P,female,40-59,
Transit Operator,P,female,0-39,
Deputy Court Clerk II,P,female,0-39,
Registered Nurse,P,male,40-59,
Transit Operator,P,male,0-39,
Special Nurse,P,female,40-59,
Truck Driver,P,male,40-59,
Transit Operator,P,male,0-39,
Special Nurse,P,female,40-59,
Police Officer,P,female,40-59,
Deputy Court Clerk II,P,female,40-59,
Library Page,P,female,0-39,
Transit Operator,P,female,0-39,
Custodian,P,male,40-59,
Deputy Sheriff,P,male,40-59,
Attorney (Civil/Criminal),P,male,40-59,
Protective Services Worker,P,female,40-59,
Library Page,P,female,0-39,
General Laborer,F,male,0-39,
Custodian,P,female,0-39,
PS Aide to Prof,F,female,40-59,
PS Aide to Prof,P,female,0-39,
PS Aide to Prof,F,female,0-39,
Transit Operator,P,male,0-39,
Library Page,P,female,0-39,
Licensed Vocational Nurse,P,female,40-59,
Senior Clerk,P,female,0-39,
Assistant Engineer,P,female,40-59,
Senior Clerk,P,female,0-39,
PS Aide to Prof,F,female,40-59,
Parking Control Officer,P,male,40-59,
Special Nurse,P,female,40-59,
Special Nurse,P,male,60-79,
Administrative Analyst,P,female,40-59,
Manager III,P,female,40-59,
IS Business Analyst-Principal,P,male,40-59,
Library Page,P,female,40-59,
Licensed Vocational Nurse,P,female,40-59,
Behavioral Health Clinician,P,female,40-59,
Transit Operator,P,female,40-59,
Patient Care Assistant,P,male,40-59,
Transit Operator,P,male,40-59,
Special Nurse,P,female,40-59,
Behavioral Health Clinician,P,male,40-59,
Transit Operator,P,male,40-59,
Special Nurse,P,male,40-59,
Transit Operator,P,male,40-59,
Special Nurse,P,male,40-59,
Special Nurse,P,female,40-59,
Porter,P,male,40-59,
Attorney (Civil/Criminal),P,male,40-59,
Medical Evaluations Assistant,P,female,40-59,
Custodian,P,female,40-59,
Police Officer,P,male,40-59,
Licensed Vocational Nurse,P,female,40-59,
Health Worker 2,P,female,40-59,
Nurse Practitioner,P,female,40-59,
Police Officer,P,male,40-59,
Senior Clerk,P,female,40-59,
Community Police Services Aide,P,male,40-59,
EMT/Paramedic/Firefighter,P,female,0-39,
Senior Clerk,P,female,40-59,
Special Nurse,P,female,40-59,
Library Page,P,male,40-59,
Police Officer,P,female,40-59,
Special Nurse,P,female,60-79,
Food Service Worker,P,male,40-59,
Special Nurse,P,female,40-59,
Library Page,P,male,40-59,
Parking Control Officer,P,female,0-39,
Special Nurse,P,male,60-79,
Special Nurse,P,female,60-79,
Senior Clerk,P,male,40-59,
IS Business Analyst-Senior,P,male,40-59,
Painter,P,male,40-59,
Transit Operator,P,male,0-39,
Parking Control Officer,P,male,40-59,
Custodian,P,male,40-59,
Special Nurse,P,female,40-59,
General Laborer,P,male,40-59,
Transit Operator,P,female,40-59,
Librarian 1,P,female,40-59,
Special Nurse,P,female,40-59,
Transit Operator,P,female,40-59,
Firefighter,P,female,40-59,
General Laborer,P,male,40-59,
Nurse Practitioner,P,female,40-59,
General Laborer,P,female,40-59,
Clerk,P,female,0-39,
Library Page,P,male,0-39,
Custodian,F,male,40-59,
Transit Operator,P,male,40-59,
Management Assistant,P,female,40-59,
Administrative Analyst,P,female,40-59,
Food Service Worker,P,female,40-59,
HSA Social Worker,P,female,40-59,
Special Nurse,P,male,40-59,
Special Nurse,P,female,40-59,
Transit Operator,P,male,40-59,
Porter,P,male,40-59,
Special Nurse,P,female,40-59,
Custodian,P,male,40-59,
Registered Nurse,P,female,40-59,
Administrative Analyst,P,male,40-59,
Special Nurse,P,male,40-59,
Special Nurse,P,male,40-59,
Patient Care Assistant,P,female,40-59,
Library Page,P,female,40-59,
Senior Administrative Analyst,P,female,40-59,
Police Officer,P,male,40-59,
Clerk,P,female,0-39,
General Laborer,P,male,40-59,
Transit Operator,P,male,40-59,
Custodian,P,male,40-59,
Custodian,P,male,40-59,
Registered Nurse,P,female,40-59,
Special Nurse,P,female,40-59,
Senior Clerk,P,female,40-59,
Senior Account Clerk,P,male,40-59,
EMT/Paramedic/Firefighter,P,male,40-59,
Custodian,P,female,0-39,
Transit Operator,P,male,40-59,
Museum Guard,P,female,40-59,
Senior Administrative Analyst,P,male,40-59,
Gardener,P,female,40-59,
Custodian,P,male,40-59,
Junior Clerk,P,female,0-39,
Registered Nurse,P,female,40-59,
Special Nurse,P,male,40-59,
Transit Operator,P,female,40-59,
Senior Clerk,P,female,0-39,
Clerk,F,male,60-79,
HSA Social Worker,F,female,60-79,
Registered Nurse,P,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,male,60-79,
Parking Control Officer,F,female,60-79,
HSA Social Worker,F,male,60-79,
Senior Clerk,F,female,60-79,
StdntDsgn Train2/Arch/Eng/Plng,F,male,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,male,60-79,
Senior Clerk,F,female,60-79,
Truck Driver,P,male,60-79,
Health Worker 2,F,male,60-79,
Community Police Services Aide,P,female,60-79,
Food Service Worker,F,male,60-79,
Registered Nurse,P,male,60-79,
Custodian,F,male,60-79,
Police Officer 3,P,male,80-99,
Senior Account Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Health Worker 2,F,male,60-79,
HSA Sr Eligibility Worker,F,male,60-79,
Junior Administrative Analyst,F,male,60-79,
Behavioral Health Clinician,P,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,female,60-79,
Senior Clerk,F,male,60-79,
Senior Clerk,F,female,60-79,
Police Officer,P,male,60-79,
Food Service Worker,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Hospital Eligibility Worker,F,female,60-79,
Transit Operator,P,male,60-79,
Senior Clerk,F,female,60-79,
Parking Control Officer,F,female,60-79,
Transit Operator,P,female,60-79,
Porter,F,male,60-79,
Health Worker 2,F,female,60-79,
Clerk,F,female,60-79,
Health Worker 2,F,female,60-79,
Clerk,F,female,60-79,
Health Worker 2,F,female,60-79,
Clerk,F,male,60-79,
Custodian,F,male,60-79,
Porter,F,male,60-79,
Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,male,60-79,
Senior Clerk,F,female,60-79,
Health Worker 2,F,male,60-79,
Senior Clerk,F,female,60-79,
Transit Operator,F,female,60-79,
Junior Administrative Analyst,F,female,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Account Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,female,60-79,
Senior Clerk,F,male,60-79,
Health Worker 2,F,female,60-79,
Food Service Worker,F,male,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Medical Evaluations Assistant,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,male,60-79,
Junior Administrative Analyst,F,male,60-79,
Firefighter,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,male,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Clerk,F,female,60-79,
Porter,F,female,60-79,
Clerk,F,female,60-79,
Patient Care Assistant,F,male,60-79,
Police Officer,P,female,60-79,
Museum Guard,P,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,male,60-79,
Senior Clerk,F,male,60-79,
Senior Clerk,F,female,60-79,
Behavioral Health Clinician,P,female,60-79,
Clerk,F,male,60-79,
Custodian,F,male,60-79,
Patient Care Assistant,F,male,60-79,
HSA Sr Eligibility Worker,P,female,60-79,
Custodian,F,male,60-79,
Police Officer,P,male,60-79,
Transit Operator,P,female,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Deputy Court Clerk II,F,male,60-79,
IS Engineer-Senior,P,male,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,male,60-79,
Patient Care Assistant,F,male,60-79,
Custodian,F,female,60-79,
Police Officer,P,female,60-79,
Transit Operator,F,male,60-79,
Senior Clerk,F,female,60-79,
Special Nurse,P,female,80-99,
Police Officer,P,male,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Clerk,F,female,60-79,
Clerk,F,male,60-79,
Custodian,F,female,60-79,
Senior Clerk,F,female,60-79,
General Laborer,F,male,60-79,
Parking Control Officer,F,male,60-79,
Gardener,F,male,60-79,
Transit Car Cleaner,F,female,80-99,
Senior Clerk,F,male,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,male,60-79,
Custodian,F,male,60-79,
Custodian,F,male,60-79,
Clerk,F,female,60-79,
Transit Operator,P,male,60-79,
Clerk,F,female,60-79,
Police Officer,P,male,60-79,
Junior Administrative Analyst,F,male,60-79,
Custodian,F,female,60-79,
Gardener,F,male,60-79,
Registered Nurse,P,female,60-79,
Custodian,F,male,60-79,
Medical Evaluations Assistant,P,female,60-79,
Senior Clerk,P,female,60-79,
Transit Operator,P,male,60-79,
Special Nurse,P,female,80-99,
Medical Evaluations Assistant,F,male,60-79,
Custodian,F,male,60-79,
Porter,F,female,60-79,
Porter,F,male,60-79,
Senior Account Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,female,60-79,
Transit Car Cleaner,P,male,60-79,
HSA Sr Eligibility Worker,P,female,60-79,
Patient Care Assistant,F,female,60-79,
Police Officer,P,male,60-79,
Senior Clerk,F,female,60-79,
Food Service Worker,F,male,60-79,
Painter,F,male,60-79,
Hospital Eligibility Worker,F,female,60-79,
Clerk,F,female,60-79,
EMT/Paramedic/Firefighter,P,female,60-79,
Porter,F,male,60-79,
Hospital Eligibility Worker,F,female,60-79,
Senior Clerk,F,male,60-79,
Custodian,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Senior Clerk,F,male,60-79,
Manager I,P,male,60-79,
Senior Clerk,F,female,60-79,
Health Worker 3,F,female,60-79,
Patient Care Assistant,P,female,60-79,
Food Service Worker,F,male,60-79,
Transit Operator,P,male,60-79,
Health Worker 2,F,female,60-79,
Police Officer,P,male,60-79,
Deputy Court Clerk II,F,male,60-79,
Junior Administrative Analyst,F,female,60-79,
Junior Administrative Analyst,F,female,60-79,
Custodian,F,male,60-79,
Porter,F,male,60-79,
Transit Operator,F,male,60-79,
Gardener,F,male,60-79,
Porter,F,female,60-79,
General Laborer,F,male,60-79,
Custodian,F,female,60-79,
Junior Administrative Analyst,F,female,60-79,
Custodian,F,female,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Porter,F,male,60-79,
Transit Operator,F,male,60-79,
Food Service Worker,F,female,60-79,
Patient Care Assistant,F,male,60-79,
Senior Clerk,F,female,60-79,
Custodian,F,male,60-79,
Hospital Eligibility Worker,F,female,60-79,
Transit Operator,P,female,60-79,
Medical Evaluations Assistant,F,female,60-79,
Porter,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Senior Clerk,F,female,60-79,
Health Worker 3,F,female,60-79,
Patient Care Assistant,F,male,60-79,
Attorney (Civil/Criminal),P,female,60-79,
Transit Operator,P,male,60-79,
Food Service Worker,F,male,60-79,
Deputy Court Clerk II,P,female,60-79,
Porter,F,male,60-79,
Gardener,F,male,60-79,
Police Officer,P,female,60-79,
Porter,F,female,60-79,
Special Nurse,P,female,80-99,
Clerk,F,male,60-79,
Truck Driver,P,male,60-79,
Food Service Worker,F,male,60-79,
Special Nurse,P,male,80-99,
Police Officer,P,male,60-79,
Senior Clerk,F,female,60-79,
Food Service Worker,F,female,60-79,
Food Service Worker,F,male,60-79,
Special Nurse,P,female,80-99,
Porter,F,male,60-79,
Special Nurse,P,male,80-99,
Senior Human Resources Analyst,P,male,60-79,
Patient Care Assistant,F,male,60-79,
Medical Evaluations Assistant,F,male,60-79,
Parking Control Officer,F,male,60-79,
Parking Control Officer,P,female,60-79,
Medical Evaluations Assistant,F,male,60-79,
Hospital Eligibility Worker,F,female,60-79,
Transit Operator,P,male,60-79,
General Laborer,F,male,60-79,
Health Worker 2,F,female,60-79,
Patient Care Assistant,F,female,60-79,
Transit Car Cleaner,P,male,60-79,
Senior Clerk Typist,F,female,60-79,
Licensed Vocational Nurse,P,female,60-79,
Gardener,F,female,60-79,
Museum Guard,P,male,60-79,
Electrician,P,male,60-79,
Gardener,F,female,60-79,
Senior Clerk,F,male,60-79,
Deputy Court Clerk II,F,male,40-59,
Community Police Services Aide,F,female,60-79,
Parking Control Officer,F,male,60-79,
Health Worker 2,F,female,60-79,
Lieutenant Fire Suppression,P,male,60-79,
Food Service Worker,F,male,60-79,
Food Service Worker,F,male,60-79,
Custodian,F,male,60-79,
Senior Clerk,F,female,60-79,
Food Service Worker,F,male,60-79,
Food Service Worker,F,male,60-79,
Junior Administrative Analyst,F,male,60-79,
Transit Operator,P,male,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Senior Account Clerk,F,female,60-79,
Clerk,F,female,60-79,
Behavioral Health Clinician,P,female,60-79,
Food Service Worker,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Clerk,F,male,60-79,
Senior Account Clerk,F,male,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Police Officer,P,male,60-79,
Special Nurse,P,female,80-99,
Custodian,F,male,60-79,
Firefighter,F,male,60-79,
HSA Social Worker,F,female,60-79,
Transit Operator,P,female,60-79,
Transit Operator,F,male,60-79,
Senior Clerk,F,female,60-79,
Senior Administrative Analyst,P,male,60-79,
Clerk,F,male,60-79,
Food Service Worker,F,male,60-79,
Custodian,F,male,60-79,
Deputy Court Clerk II,F,female,40-59,
Nursing Assistant,P,female,60-79,
Senior Clerk,F,male,60-79,
General Laborer,P,male,60-79,
HSA Sr Eligibility Worker,F,male,60-79,
Clerk,F,male,60-79,
Deputy Court Clerk II,F,male,40-59,
Health Worker 2,F,male,60-79,
Custodian,F,male,60-79,
Porter,F,male,60-79,
Porter,F,male,60-79,
IS Business Analyst-Senior,P,male,60-79,
HSA Sr Eligibility Worker,P,female,60-79,
Custodian,F,male,60-79,
Junior Administrative Analyst,F,female,60-79,
Senior Clerk,F,female,60-79,
Health Worker 3,F,female,60-79,
Clerk,F,female,60-79,
Pr Administrative Analyst,P,male,60-79,
Transit Operator,F,male,60-79,
Senior Clerk,F,female,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Transit Operator,P,female,60-79,
Administrative Analyst,P,male,60-79,
Transit Operator,P,female,60-79,
Public Service Trainee,F,male,60-79,
Food Service Worker,F,male,60-79,
Gardener,F,male,60-79,
Junior Administrative Analyst,F,female,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Senior Clerk,F,female,60-79,
Food Service Worker,F,female,60-79,
Health Worker 2,F,female,60-79,
Transit Operator,F,male,60-79,
Transit Operator,F,female,60-79,
Food Service Worker,F,male,60-79,
Patient Care Assistant,F,female,60-79,
Senior Clerk,F,female,60-79,
General Laborer,P,male,60-79,
Clerk,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,male,60-79,
Registered Nurse,P,female,60-79,
Registered Nurse,P,female,60-79,
Parking Control Officer,F,female,60-79,
Transit Operator,F,male,60-79,
Special Nurse,P,female,80-99,
Patient Care Assistant,F,male,60-79,
Clerk,F,female,60-79,
Clerk,F,female,60-79,
Medical Evaluations Assistant,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Clerk,F,female,60-79,
Licensed Vocational Nurse,F,male,60-79,
Hospital Eligibility Worker,P,female,60-79,
Parking Control Officer,F,male,60-79,
HSA Social Worker,P,female,60-79,
Senior Clerk,F,female,60-79,
Clerk,F,male,60-79,
Transit Operator,F,male,60-79,
Clerk,F,male,60-79,
Senior Account Clerk,F,female,60-79,
Porter,F,male,60-79,
HSA Social Worker,P,female,60-79,
General Laborer,F,male,60-79,
Health Worker 3,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Clerk,F,female,60-79,
Clerk,F,female,60-79,
Clerk,F,male,60-79,
Clerk,F,female,60-79,
Medical Evaluations Assistant,F,female,60-79,
Senior Clerk,F,male,60-79,
Clerk,F,male,60-79,
Clerk,F,male,60-79,
Police Officer,P,male,60-79,
Custodian,F,male,60-79,
Custodian,F,female,60-79,
Senior Account Clerk,F,female,60-79,
Deputy Court Clerk II,F,male,60-79,
Community Police Services Aide,F,female,60-79,
Senior Clerk,F,male,60-79,
Administrative Analyst,F,male,60-79,
HSA Sr Eligibility Worker,F,female,60-79,
Senior Account Clerk,F,female,60-79,
Patient Care Assistant,F,female,60-79,
Transit Supervisor,P,male,60-79,
Porter,F,male,60-79,
Senior Clerk,F,female,60-79,
Senior Clerk,F,female,60-79,
Transit Operator,F,male,60-79,
Custodian,F,female,60-79,
Administrative Analyst,P,male,60-79,
Patient Care Assistant,F,female,60-79,
Parking Control Officer,F,male,60-79,
Custodian,F,male,60-79,
Deputy Court Clerk II,F,female,60-79,
Custodian,F,male,60-79,
Gardener,F,male,60-79,
General Laborer,F,male,60-79,
Transit Operator,P,female,60-79,
Porter,F,male,60-79,
Manager II,P,male,80-99,
Senior Clerk Typist,F,female,60-79,
Senior Clerk,F,female,60-79,
General Laborer,F,male,60-79,
Transit Operator,F,female,60-79,
HSA Sr Eligibility Worker,F,male,60-79,
Special Nurse,P,female,80-99,
Community Police Services Aide,F,female,60-79,
Special Nurse,P,female,60-79,
Junior Administrative Analyst,F,male,60-79,
Food Service Worker,F,male,60-79,
Transit Operator,P,female,60-79,
Patient Care Assistant,F,male,60-79,
Custodian,F,male,60-79,
Transit Operator,F,male,60-79,
Porter,F,female,60-79,
Custodian,F,male,60-79,
Special Nurse,P,female,80-99,
HSA Sr Eligibility Worker,F,male,60-79,
General Laborer,F,male,60-79,
Medical Evaluations Assistant,F,female,60-79,
Licensed Vocational Nurse,F,female,60-79,
Senior Clerk,F,female,60-79,
HSA Sr Eligibility Worker,F,male,60-79,
Medical Evaluations Assistant,F,female,60-79,
Transit Operator,F,male,60-79,
Medical Evaluations Assistant,F,male,60-79,
